frame_id,segment,v12_is_keyframe,v12_kf_id,v12_kf_step,v12_kf_gap,v12_kf_density,v12_traj_est_step,v12_traj_gt_step,v12_traj_step_ratio,v12_lba_count,v12_lba_local_kf_max,v12_lba_fixed_kf_max,v12_lba_local_mp_max,v12_lba_delayed_mp_sum,v12_lba_delayed_mp_max,v12_lba_delayed_ratio_max,v12_lba_optimizer_edges_max,v12_recovery_candidates,v12_recovery_pregeom_allowed,v12_recovery_created,v12_probation_score_recent,v12_probation_score_survived,v12_probation_score_matured,v12_probation_score_pose_use_edges,v12_probation_score_lba_edges,v12_pose_chain_guard_active_lines,v12_pose_chain_guard_candidates,v12_pose_chain_guard_created,v12_pose_chain_need_score_max,v12_pose_chain_keyframe_step_ratio_max,v13_min3_is_keyframe,v13_min3_kf_id,v13_min3_kf_step,v13_min3_kf_gap,v13_min3_kf_density,v13_min3_traj_est_step,v13_min3_traj_gt_step,v13_min3_traj_step_ratio,v13_min3_lba_count,v13_min3_lba_local_kf_max,v13_min3_lba_fixed_kf_max,v13_min3_lba_local_mp_max,v13_min3_lba_delayed_mp_sum,v13_min3_lba_delayed_mp_max,v13_min3_lba_delayed_ratio_max,v13_min3_lba_optimizer_edges_max,v13_min3_recovery_candidates,v13_min3_recovery_pregeom_allowed,v13_min3_recovery_created,v13_min3_probation_score_recent,v13_min3_probation_score_survived,v13_min3_probation_score_matured,v13_min3_probation_score_pose_use_edges,v13_min3_probation_score_lba_edges,v13_min3_pose_chain_guard_active_lines,v13_min3_pose_chain_guard_candidates,v13_min3_pose_chain_guard_created,v13_min3_pose_chain_need_score_max,v13_min3_pose_chain_keyframe_step_ratio_max,v13_min3_minus_v12_is_keyframe,v13_min3_minus_v12_kf_density,v13_min3_minus_v12_kf_step,v13_min3_minus_v12_traj_est_step,v13_min3_minus_v12_traj_step_ratio,v13_min3_minus_v12_lba_delayed_mp_sum,v13_min3_minus_v12_lba_delayed_mp_max,v13_min3_minus_v12_lba_local_mp_max,v13_min3_minus_v12_recovery_created,v13_min3_minus_v12_pose_chain_guard_active_lines
103,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004929808,0.014024978,0.351502004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008807688,0.014024978,0.628000161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003877880,0.276498156,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
104,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.012965629,0.011449454,1.132423341,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.011916005,0.011449454,1.040748774,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001049624,-0.091674567,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
105,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.011940400,0.010857716,1.099715596,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.013024890,0.010857716,1.199597561,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001084490,0.099881964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
106,0-149,1.000000000,52.000000000,0.042901972,4.000000000,15.000000000,0.015027928,0.014832734,1.013159659,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.000000000,0.000000000,0.000000000,6.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,48.000000000,0.065394912,6.000000000,12.000000000,0.015247197,0.014832734,1.027942445,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,4.000000000,0.000000000,0.000000000,4.000000000,7.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.000000000,0.022492940,0.000219269,0.014782787,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
107,0-149,1.000000000,53.000000000,0.017034854,1.000000000,16.000000000,0.017034864,0.011308846,1.506330840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,49.000000000,0.017913450,1.000000000,13.000000000,0.017913448,0.011308846,1.584020871,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.000000000,0.000878596,0.000878585,0.077690032,0.000000000,0.000000000,0.000000000,-1.000000000,0.000000000
108,0-149,1.000000000,54.000000000,0.016109427,1.000000000,16.000000000,0.016109428,0.014345383,1.122969560,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,50.000000000,0.014507813,1.000000000,14.000000000,0.014507823,0.014345383,1.011323546,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.000000000,-0.001601614,-0.001601605,-0.111646014,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
109,0-149,1.000000000,55.000000000,0.026817057,1.000000000,16.000000000,0.026817051,0.024437880,1.097355828,1.000000000,50.000000000,0.000000000,2397.000000000,3.000000000,3.000000000,0.001251564,15611.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,51.000000000,0.026149463,1.000000000,14.000000000,0.026149443,0.024437880,1.070037292,1.000000000,46.000000000,0.000000000,2306.000000000,1.000000000,1.000000000,0.000433651,13973.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,0.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.000000000,-0.000667594,-0.000667607,-0.027318537,-2.000000000,-2.000000000,-91.000000000,0.000000000,0.000000000
110,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.016503765,0.011127444,1.483158742,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.017919771,0.011127444,1.610412207,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001416006,0.127253465,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
111,0-149,1.000000000,56.000000000,0.035682583,2.000000000,17.000000000,0.019626647,0.014582867,1.345870276,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,52.000000000,0.036218302,2.000000000,13.000000000,0.019226709,0.014582867,1.318445106,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.000000000,1.000000000,2.000000000,3.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-4.000000000,0.000535720,-0.000399938,-0.027425170,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
112,0-149,1.000000000,57.000000000,0.016528150,1.000000000,18.000000000,0.016528148,0.011194195,1.476492810,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,53.000000000,0.014905635,1.000000000,13.000000000,0.014905625,0.011194195,1.331549532,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.000000000,-0.001622515,-0.001622523,-0.144943278,0.000000000,0.000000000,0.000000000,-1.000000000,0.000000000
113,0-149,1.000000000,58.000000000,0.018414339,1.000000000,18.000000000,0.018414341,0.011344161,1.623243924,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,54.000000000,0.019369063,1.000000000,13.000000000,0.019369065,0.011344161,1.707403851,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.000000000,0.000954724,0.000954724,0.084159927,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
114,0-149,1.000000000,59.000000000,0.021281165,1.000000000,19.000000000,0.021281168,0.012091733,1.759976687,1.000000000,54.000000000,0.000000000,2596.000000000,2.000000000,2.000000000,0.000770416,17133.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,55.000000000,0.018932058,1.000000000,14.000000000,0.018932058,0.012091733,1.565702652,1.000000000,49.000000000,0.000000000,2487.000000000,2.000000000,2.000000000,0.000804182,15233.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.000000000,-0.002349107,-0.002349110,-0.194274035,0.000000000,0.000000000,-109.000000000,0.000000000,0.000000000
115,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.024651350,0.011697436,2.107414887,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.022958170,0.011697436,1.962666930,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001693180,-0.144747957,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
116,0-149,1.000000000,60.000000000,0.052120453,2.000000000,20.000000000,0.027538420,0.016747836,1.644297213,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,1.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,56.000000000,0.047785759,2.000000000,15.000000000,0.025884534,0.016747836,1.545545021,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.000000000,-0.004334694,-0.001653885,-0.098752191,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
117,0-149,1.000000000,61.000000000,0.031361551,1.000000000,21.000000000,0.031361551,0.013492591,2.324353534,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,57.000000000,0.030142195,1.000000000,16.000000000,0.030142181,0.013492591,2.233980251,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.000000000,-0.001219355,-0.001219370,-0.090373283,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
118,0-149,1.000000000,62.000000000,0.026756084,1.000000000,21.000000000,0.026756084,0.012762837,2.096405748,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,58.000000000,0.030685599,1.000000000,16.000000000,0.030685600,0.012762837,2.404293080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.000000000,0.003929515,0.003929516,0.307887332,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
119,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.031306608,0.016927197,1.849485619,1.000000000,57.000000000,0.000000000,2872.000000000,1.000000000,1.000000000,0.000348189,18045.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.022829446,0.016927197,1.348684346,1.000000000,53.000000000,0.000000000,2757.000000000,2.000000000,2.000000000,0.000725426,16299.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.008477162,-0.500801273,1.000000000,1.000000000,-115.000000000,0.000000000,0.000000000
120,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.027819987,0.012397177,2.244058242,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.020526168,0.012397177,1.655713085,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.007293819,-0.588345157,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
121,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.021922946,0.011669190,1.878703268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.025611723,0.011669190,2.194815761,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003688777,0.316112492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
122,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.027409938,0.015349919,1.785673210,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.027868838,0.015349919,1.815569110,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000458900,0.029895900,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
123,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.023847751,0.010535179,2.263630286,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.023092935,0.010535179,2.191983118,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000754816,-0.071647168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
124,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.012019671,0.010754069,1.117685894,1.000000000,60.000000000,0.000000000,2760.000000000,1.000000000,1.000000000,0.000362319,18439.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007862735,0.010754069,0.731140464,1.000000000,57.000000000,0.000000000,2651.000000000,1.000000000,1.000000000,0.000377216,16796.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.004156936,-0.386545430,0.000000000,0.000000000,-109.000000000,0.000000000,0.000000000
125,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.029452839,0.014063428,2.094285908,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.031920479,0.014063428,2.269750952,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002467640,0.175465044,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
126,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.052932403,0.011090086,4.772948095,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.033033351,0.011090086,2.978637996,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.019899053,-1.794310100,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
127,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.012542439,0.010222524,1.226941475,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.019017001,0.010222524,1.860303829,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006474562,0.633362355,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
128,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.011193633,0.014070181,0.795557107,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.016207174,0.014070181,1.151880944,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005013541,0.356323837,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
129,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.030438982,0.010765686,2.827407531,1.000000000,62.000000000,0.000000000,2803.000000000,1.000000000,1.000000000,0.000356761,18304.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,3.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.028088502,0.010765686,2.609076800,1.000000000,60.000000000,1.000000000,2703.000000000,1.000000000,1.000000000,0.000369959,17427.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,3.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002350480,-0.218330731,0.000000000,0.000000000,-100.000000000,0.000000000,0.000000000
130,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.030916467,0.010896789,2.837209030,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.015283170,0.010896789,1.402538944,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015633297,-1.434670086,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
131,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.031816850,0.014293005,2.226043412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,1.000000000,5.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.017528253,0.014293005,1.226351832,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,1.000000000,7.000000000,7.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.014288597,-0.999691579,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
132,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046233675,0.010501428,4.402608187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.044284713,0.010501428,4.217017975,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001948962,-0.185590213,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
133,0-149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.029736327,0.010640019,2.794762619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.029599573,0.010640019,2.781909876,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000136753,-0.012852743,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
