run,frame,applied,reason,estimated_step,allowed_step,step_ratio,support_low,keyframe_pressure,motion_pressure,static_inliers,static_grid_coverage,v20_cluster_hits
whalfsphere_v20,264,1,,0.024932,0.018,1.385147,1,1,0,252,0.045247,0
whalfsphere_v20,267,1,,0.038786,0.018,2.234742,1,1,1,216,0.042318,0
whalfsphere_v20,268,1,,0.04332,0.018,2.495978,1,1,1,200,0.038737,0
whalfsphere_v20,269,1,,0.028409,0.018,1.636867,1,1,0,186,0.039388,0
whalfsphere_v20,270,1,,0.024144,0.018,1.391121,1,1,0,198,0.040039,0
whalfsphere_v20,272,1,,0.026219,0.018,1.510632,1,1,0,249,0.047526,0
whalfsphere_v20,273,1,,0.026347,0.018,1.518032,1,1,0,237,0.046875,0
whalfsphere_v20,274,1,,0.021861,0.018,1.259537,1,1,0,228,0.041016,0
whalfsphere_v20,277,1,,0.018661,0.018,1.162406,1,1,0,216,0.041667,0
whalfsphere_v20,326,1,,0.019852,0.018,1.192014,1,1,0,117,0.026367,0
whalfsphere_v20,327,1,,0.023132,0.018,1.360603,1,1,0,224,0.045573,0
whalfsphere_v20,435,1,,0.027074,0.018,2.127038,1,1,1,251,0.047852,0
whalfsphere_v20,436,1,,0.022238,0.018,1.747133,1,1,0,254,0.042643,0
whalfsphere_v20,441,1,,0.027837,0.018,1.977022,1,1,0,237,0.042643,0
whalfsphere_v20,442,1,,0.022486,0.018,1.597018,1,1,0,266,0.048177,0
whalfsphere_v20,443,1,,0.033791,0.018,2.247598,1,1,1,309,0.049805,0
whalfsphere_v20,444,1,,0.028285,0.018,1.759683,1,1,0,261,0.047201,0
whalfsphere_v20,445,1,,0.051356,0.018,3.03611,1,1,1,278,0.047201,0
whalfsphere_v20,446,1,,0.02935,0.018,1.687646,1,1,0,225,0.039062,0
whalfsphere_v20,448,1,,0.018544,0.018,1.03523,1,1,0,265,0.041992,0
whalfsphere_v20,449,1,,0.019914,0.018,1.111718,1,1,0,228,0.037435,0
whalfsphere_v20,451,1,,0.018981,0.018,1.054479,1,1,0,162,0.030924,0
whalfsphere_v20,453,1,,0.023963,0.018,1.331292,1,1,0,242,0.039388,0
whalfsphere_v20,454,1,,0.025555,0.018,1.419714,1,1,0,252,0.040039,0
whalfsphere_v20,455,1,,0.025634,0.018,1.424125,1,1,0,236,0.042318,0
whalfsphere_v20,457,1,,0.020751,0.018,1.15285,1,1,0,203,0.039388,0
whalfsphere_v20,458,1,,0.020761,0.018,1.153371,1,1,0,192,0.036458,0
whalfsphere_v20,461,1,,0.018085,0.018,1.004742,1,1,0,242,0.042318,0
whalfsphere_v20,462,1,,0.022106,0.018,1.22811,1,1,0,224,0.038737,0
whalfsphere_v20,463,1,,0.023619,0.018,1.312165,1,1,0,222,0.041016,0
whalfsphere_v20,465,1,,0.022216,0.018,1.234229,1,1,0,212,0.038737,0
whalfsphere_v20,466,1,,0.023073,0.018,1.281828,1,1,0,280,0.045898,0
whalfsphere_v20,467,1,,0.019395,0.018,1.077488,1,1,0,307,0.049154,0
whalfsphere_v20,472,1,,0.024662,0.018,1.370086,1,1,0,253,0.045573,0
whalfsphere_v20,473,1,,0.024196,0.018,1.344213,1,1,0,206,0.040365,0
whalfsphere_v20,481,1,,0.028924,0.018,1.616813,1,1,0,278,0.047526,0
whalfsphere_v20,491,1,,0.025018,0.018,1.819946,1,1,0,233,0.042969,0
whalfsphere_v20,518,1,,0.018284,0.018,1.302935,1,1,0,256,0.042318,0
whalfsphere_v20,531,1,,0.022274,0.018,1.337385,1,1,0,261,0.041341,0
whalfsphere_v20,532,1,,0.0332,0.018,1.99335,1,1,0,261,0.046224,0
whalfsphere_v20,533,1,,0.025493,0.018,1.518182,1,1,0,240,0.04362,0
whalfsphere_v20,534,1,,0.020379,0.018,1.195222,1,1,0,213,0.039062,0
whalfsphere_v20,535,1,,0.022837,0.018,1.303653,1,1,0,248,0.04069,0
whalfsphere_v20,536,1,,0.033319,0.018,1.873698,1,1,0,223,0.038737,0
whalfsphere_v20,542,1,,0.018776,0.018,1.069961,1,1,0,197,0.033854,0
whalfsphere_v20,543,1,,0.034679,0.018,1.945781,1,1,0,155,0.026367,0
whalfsphere_v20,544,1,,0.023279,0.018,1.299307,1,1,0,179,0.033203,0
whalfsphere_v20,547,1,,0.019681,0.018,1.098519,1,1,0,162,0.029948,0
whalfsphere_v20,554,1,,0.023262,0.018,1.325591,1,1,0,127,0.023438,0
whalfsphere_v20,556,1,,0.019593,0.018,1.16531,1,1,0,69,0.014974,0
whalfsphere_v20,561,1,,0.023198,0.018,1.475745,1,1,0,167,0.033854,0
whalfsphere_v20,573,1,,0.020735,0.018,1.470743,1,1,0,218,0.040039,0
whalfsphere_v20,574,1,,0.019963,0.018,1.415962,1,1,0,215,0.038737,0
whalfsphere_v20,599,1,,0.018194,0.018,1.798694,1,1,0,207,0.041016,0
whalfsphere_v20,602,1,,0.022255,0.018,2.132892,1,1,1,183,0.03418,0
whalfsphere_v20,603,1,,0.01919,0.018,1.792737,1,1,0,215,0.040039,0
whalfsphere_v20,605,1,,0.024315,0.018,2.271547,1,1,1,163,0.033203,0
whalfsphere_v20,606,1,,0.01862,0.018,1.739546,1,1,0,132,0.026367,0
whalfsphere_v20,607,1,,0.018105,0.018,1.646349,1,1,0,168,0.031901,0
whalfsphere_v20,613,1,,0.023904,0.018,2.079989,1,1,1,137,0.027669,0
whalfsphere_v20,614,1,,0.021544,0.018,1.672143,1,1,0,124,0.02181,0
whalfsphere_v20,617,1,,0.032299,0.018,2.220693,1,1,1,128,0.023763,0
whalfsphere_v20,618,1,,0.023215,0.018,1.513156,1,1,0,162,0.027018,0
whalfsphere_v20,619,1,,0.026271,0.018,1.691161,1,1,0,150,0.027995,0
whalfsphere_v20,620,1,,0.023654,0.018,1.507943,1,1,0,160,0.027995,0
whalfsphere_v20,622,1,,0.023474,0.018,1.464079,1,1,0,147,0.024414,0
whalfsphere_v20,623,1,,0.023614,0.018,1.448976,1,1,0,118,0.022786,0
whalfsphere_v20,624,1,,0.018042,0.018,1.082496,1,1,0,122,0.023112,0
whalfsphere_v20,627,1,,0.025263,0.018,1.446292,1,1,0,121,0.022786,0
whalfsphere_v20,628,1,,0.01991,0.018,1.106896,1,1,0,135,0.027344,0
whalfsphere_v20,631,1,,0.020018,0.018,1.112872,1,1,0,130,0.025391,0
whalfsphere_v20,633,1,,0.018717,0.018,1.04056,1,1,0,109,0.023112,0
whalfsphere_v20,634,1,,0.024731,0.018,1.374876,1,1,0,91,0.018229,0
whalfsphere_v20,636,1,,0.02558,0.018,1.421096,1,1,0,96,0.020833,0
whalfsphere_v20,638,1,,0.022779,0.018,1.26639,1,1,0,104,0.021159,0
whalfsphere_v20,639,1,,0.018739,0.018,1.041056,1,1,0,118,0.026367,0
whalfsphere_v20,642,1,,0.023507,0.018,1.305949,1,1,0,92,0.019206,0
whalfsphere_v20,644,1,,0.037214,0.018,2.067426,1,1,1,114,0.027669,0
whalfsphere_v20,654,1,,0.018059,0.018,1.087092,1,1,0,149,0.032878,0
whalfsphere_v20,679,1,,0.018022,0.018,1.723458,1,1,0,141,0.033203,0
whalfsphere_v20,683,1,,0.023769,0.018,2.176907,1,1,1,135,0.029622,0
whalfsphere_v20,684,1,,0.019125,0.018,1.751593,1,1,0,137,0.031901,0
whalfsphere_v20,686,1,,0.020658,0.018,1.891967,1,1,0,165,0.037109,0
whalfsphere_v20,688,1,,0.021191,0.018,1.940802,1,1,0,184,0.042643,0
whalfsphere_v20,692,1,,0.019764,0.018,1.408485,1,1,0,194,0.039714,0
whalfsphere_v20,694,1,,0.019014,0.018,1.355034,1,1,0,217,0.045898,0
whalfsphere_v20,697,1,,0.019327,0.018,1.282716,1,1,0,194,0.040365,0
whalfsphere_v20,698,1,,0.019582,0.018,1.299646,1,1,0,198,0.041667,0
whalfsphere_v20,700,1,,0.023874,0.018,1.507816,1,1,0,194,0.039062,0
whalfsphere_v20,701,1,,0.026299,0.018,1.647537,1,1,0,186,0.039388,0
whalfsphere_v20,702,1,,0.021454,0.018,1.344043,1,1,0,197,0.038737,0
whalfsphere_v20,703,1,,0.025004,0.018,1.548438,1,1,0,209,0.043294,0
whalfsphere_v20,704,1,,0.021836,0.018,1.31962,1,1,0,209,0.044271,0
whalfsphere_v20,705,1,,0.020639,0.018,1.183623,1,1,0,224,0.049479,0
whalfsphere_v20,708,1,,0.029123,0.018,1.617931,1,1,0,213,0.041992,0
whalfsphere_v20,709,1,,0.018899,0.018,1.049943,1,1,0,214,0.039388,0
whalfsphere_v20,713,1,,0.036327,0.018,2.018173,1,1,1,142,0.032878,0
whalfsphere_v20,714,1,,0.023917,0.018,1.328734,1,1,0,130,0.025065,0
whalfsphere_v20,715,1,,0.018688,0.018,1.038216,1,1,0,189,0.037435,0
whalfsphere_v20,716,1,,0.021849,0.018,1.213862,1,1,0,190,0.040365,0
whalfsphere_v20,725,1,,0.020873,0.018,1.159626,1,1,0,223,0.04362,0
whalfsphere_v20,730,1,,0.018014,0.018,1.026163,1,1,0,166,0.031576,0
whalfsphere_v20,732,1,,0.019578,0.018,1.154104,1,1,0,238,0.044271,0
whalfsphere_v20,779,1,,0.015378,0.014222,1.946381,1,1,0,271,0.047201,0
whalfsphere_v20,785,1,,0.017315,0.014211,2.193125,1,1,1,257,0.04362,0
whalfsphere_v20,821,1,,0.013037,0.011687,2.008026,1,1,1,229,0.044922,0
whalfsphere_v20,836,1,,0.011712,0.009466,2.227088,1,1,1,203,0.040039,0
whalfsphere_v20,839,1,,0.014769,0.009466,2.808339,1,1,1,170,0.032227,0
whalfsphere_v20,847,1,,0.009415,0.009211,1.839857,1,1,0,169,0.032552,0
whalfsphere_v20,848,1,,0.010627,0.009211,2.076709,1,1,1,177,0.034505,0
whalfsphere_v20,866,1,,0.008203,0.006934,2.129451,1,1,1,216,0.043294,0
whalfsphere_v20,870,1,,0.00717,0.006934,1.861277,1,1,0,221,0.045573,0
whalfsphere_v20,877,1,,0.012404,0.005944,3.756275,1,1,1,181,0.038086,0
whalfsphere_v20,878,1,,0.023757,0.005944,7.194574,1,1,1,169,0.036458,0
whalfsphere_v20,879,1,,0.016094,0.005944,4.873734,1,1,1,185,0.039062,0
whalfsphere_v20,880,1,,0.014727,0.005944,4.459898,1,1,1,146,0.031576,0
whalfsphere_v20,881,1,,0.010449,0.006566,2.86447,1,1,1,171,0.031901,0
whalfsphere_v20,882,1,,0.024557,0.006566,6.731749,1,1,1,176,0.035156,0
whalfsphere_v20,883,1,,0.019149,0.007542,4.570028,1,1,1,179,0.038086,0
whalfsphere_v20,884,1,,0.01332,0.008186,2.928929,1,1,1,206,0.038737,0
whalfsphere_v20,885,1,,0.010257,0.008398,2.198462,1,1,1,181,0.040365,0
whalfsphere_v20,886,1,,0.01979,0.008398,4.241813,1,1,1,159,0.033854,0
whalfsphere_v20,889,1,,0.014568,0.010444,2.510636,1,1,1,203,0.037109,0
whalfsphere_v20,890,1,,0.01431,0.010481,2.457565,1,1,1,171,0.03776,0
whalfsphere_v20,894,1,,0.015822,0.010904,2.611758,1,1,1,207,0.041016,0
whalfsphere_v20,896,1,,0.011314,0.010904,1.867701,1,1,0,215,0.044596,0
whalfsphere_v20,897,1,,0.028318,0.010904,4.674517,1,1,1,175,0.037109,0
whalfsphere_v20,898,1,,0.019982,0.011383,3.159659,1,1,1,191,0.041341,0
whalfsphere_v20,926,1,,0.010371,0.010024,1.862389,1,1,0,207,0.043945,0
whalfsphere_v20,928,1,,0.011109,0.009571,2.089147,1,1,1,250,0.043945,0
whalfsphere_v20,929,1,,0.021661,0.009571,4.073693,1,1,1,214,0.040039,0
whalfsphere_v20,935,1,,0.014439,0.010885,2.387671,1,1,1,220,0.042318,0
whalfsphere_v20,936,1,,0.014409,0.010885,2.382705,1,1,1,198,0.041341,0
whalfsphere_v20,937,1,,0.017242,0.010885,2.851119,1,1,1,234,0.042318,0
whalfsphere_v20,940,1,,0.010994,0.010588,1.869109,1,1,0,277,0.049805,0
whalfsphere_v20,942,1,,0.014104,0.012353,2.055073,1,1,1,227,0.043945,0
whalfsphere_v20,953,1,,0.015967,0.013731,2.09299,1,1,1,210,0.044271,0
whalfsphere_v20,959,1,,0.015636,0.013169,2.13716,1,1,1,233,0.044596,0
whalfsphere_v20,966,1,,0.018293,0.013094,2.514624,1,1,1,206,0.041667,0
whalfsphere_v20,967,1,,0.014923,0.013094,2.051352,1,1,1,194,0.038086,0
whalfsphere_v20,979,1,,0.022657,0.016142,2.526532,1,1,1,146,0.032552,0
whalfsphere_v20,983,1,,0.030366,0.017011,3.213137,1,1,1,172,0.03418,0
whalfsphere_v20,984,1,,0.025216,0.017011,2.668183,1,1,1,152,0.030924,0
whalfsphere_v20,987,1,,0.021019,0.017282,2.189177,1,1,1,203,0.044271,0
whalfsphere_v20,989,1,,0.018266,0.018,1.697877,1,1,0,221,0.040039,0
whalfsphere_v20,990,1,,0.021262,0.018,1.976327,1,1,0,157,0.034831,0
whalfsphere_v20,994,1,,0.02648,0.018,2.12703,1,1,1,142,0.030273,0
whalfsphere_v20,995,1,,0.024192,0.018,1.91522,1,1,0,146,0.033529,0
whalfsphere_v20,996,1,,0.02179,0.018,1.685812,1,1,0,135,0.029622,0
whalfsphere_v20,998,1,,0.026156,0.018,1.945969,1,1,0,148,0.03125,0
whalfsphere_v20,1000,1,,0.018092,0.018,1.276648,1,1,0,198,0.041016,0
whalfsphere_v20,1002,1,,0.019944,0.018,1.352426,1,1,0,190,0.036784,0
whalfsphere_v20,1051,1,,0.008386,0.008122,1.858382,1,1,0,205,0.041992,0
wxyz_D_v20,34,1,,0.019474,0.018,1.708717,1,1,0,209,0.032227,0
wxyz_D_v20,44,1,,0.02507,0.018,1.879455,1,1,0,241,0.038411,0
wxyz_D_v20,47,1,,0.020027,0.018,1.501385,1,1,0,260,0.040039,0
wxyz_D_v20,48,1,,0.030172,0.018,2.261894,1,1,1,206,0.033529,0
wxyz_D_v20,52,1,,0.02037,0.018,1.45372,1,1,0,223,0.03776,0
wxyz_D_v20,53,1,,0.018454,0.018,1.296148,1,1,0,172,0.02832,0
wxyz_D_v20,56,1,,0.021908,0.018,1.616313,1,1,0,220,0.037435,0
wxyz_D_v20,57,1,,0.024233,0.018,1.787904,1,1,0,201,0.033203,0
wxyz_D_v20,63,1,,0.019184,0.018,1.653688,1,1,0,203,0.033854,0
wxyz_D_v20,65,1,,0.02706,0.018,2.103774,1,1,1,267,0.04362,0
wxyz_D_v20,80,1,,0.017892,0.017739,1.815534,1,1,0,222,0.037109,0
wxyz_D_v20,82,1,,0.01844,0.015966,2.078918,1,1,1,272,0.041016,0
wxyz_D_v20,88,1,,0.026719,0.014358,3.349763,1,1,1,179,0.031901,0
wxyz_D_v20,89,1,,0.017557,0.016307,1.937935,1,1,0,215,0.037435,0
wxyz_D_v20,90,1,,0.018764,0.018,1.868143,1,1,0,196,0.036784,0
wxyz_D_v20,95,1,,0.021108,0.017146,2.215846,1,1,1,197,0.031576,0
wxyz_D_v20,97,1,,0.030829,0.017146,3.236371,1,1,1,246,0.039062,0
wxyz_D_v20,98,1,,0.023915,0.018,2.380919,1,1,1,230,0.037435,0
wxyz_D_v20,99,1,,0.020324,0.018,1.917972,1,1,0,217,0.036784,0
wxyz_D_v20,104,1,,0.018781,0.018,1.675898,1,1,0,244,0.037435,0
wxyz_D_v20,118,1,,0.019948,0.018,1.664885,1,1,0,226,0.040039,0
wxyz_D_v20,128,1,,0.027409,0.018,2.287612,1,1,1,218,0.042318,0
wxyz_D_v20,129,1,,0.018666,0.018,1.557943,1,1,0,221,0.039062,0
wxyz_D_v20,139,1,,0.019554,0.018,1.616883,1,1,0,181,0.034831,0
wxyz_D_v20,140,1,,0.021943,0.018,1.738576,1,1,0,203,0.037435,0
wxyz_D_v20,156,1,,0.020179,0.018,1.677623,1,1,0,175,0.032227,0
wxyz_D_v20,166,1,,0.023749,0.018,1.97446,1,1,0,171,0.030273,0
wxyz_D_v20,168,1,,0.043695,0.018,3.342532,1,1,1,138,0.025716,0
wxyz_D_v20,169,1,,0.050797,0.018,3.885825,1,1,1,109,0.019857,0
wxyz_D_v20,170,1,,0.024899,0.018,1.904735,1,1,0,180,0.033854,0
wxyz_D_v20,171,1,,0.018564,0.018,1.420074,1,1,0,199,0.035807,0
wxyz_D_v20,174,1,,0.018758,0.018,1.343798,1,1,0,202,0.035482,0
wxyz_D_v20,178,1,,0.020513,0.018,1.486965,1,1,0,197,0.033529,0
wxyz_D_v20,179,1,,0.027073,0.018,1.939456,1,1,0,223,0.040039,0
wxyz_D_v20,180,1,,0.019457,0.018,1.393867,1,1,0,250,0.044596,0
wxyz_D_v20,181,1,,0.024769,0.018,1.682182,1,1,0,222,0.040365,0
wxyz_D_v20,182,1,,0.018972,0.018,1.35911,1,1,0,268,0.046224,0
wxyz_D_v20,185,1,,0.019064,0.018,1.251112,1,1,0,244,0.043945,0
wxyz_D_v20,198,1,,0.018199,0.018,1.385948,1,1,0,223,0.041016,0
wxyz_D_v20,202,1,,0.018389,0.01783,1.856472,1,1,0,203,0.038737,0
wxyz_D_v20,205,1,,0.026267,0.017808,2.655077,1,1,1,185,0.032552,0
wxyz_D_v20,207,1,,0.027306,0.018,2.272129,1,1,1,164,0.033203,0
wxyz_D_v20,210,1,,0.019863,0.018,1.652789,1,1,0,162,0.033529,0
wxyz_D_v20,213,1,,0.026564,0.018,2.168407,1,1,1,218,0.041341,0
wxyz_D_v20,215,1,,0.021594,0.018,1.513715,1,1,0,186,0.036784,0
wxyz_D_v20,216,1,,0.026091,0.018,1.828957,1,1,0,215,0.042643,0
wxyz_D_v20,217,1,,0.051683,0.018,3.493488,1,1,1,108,0.024414,0
wxyz_D_v20,218,1,,0.028254,0.018,1.854201,1,1,0,192,0.037435,0
wxyz_D_v20,219,1,,0.020995,0.018,1.37778,1,1,0,253,0.048828,0
wxyz_D_v20,220,1,,0.027304,0.018,1.752271,1,1,0,256,0.046224,0
wxyz_D_v20,221,1,,0.025292,0.018,1.580865,1,1,0,242,0.04362,0
wxyz_D_v20,241,1,,0.03726,0.018,2.445092,1,1,1,231,0.047852,0
wxyz_D_v20,263,1,,0.023286,0.018,1.812291,1,1,0,244,0.049805,0
wxyz_D_v20,264,1,,0.029489,0.018,2.295036,1,1,1,206,0.040365,0
wxyz_D_v20,266,1,,0.020182,0.018,1.389139,1,1,0,251,0.047526,0
wxyz_D_v20,267,1,,0.019656,0.018,1.352979,1,1,0,243,0.046875,0
wxyz_D_v20,270,1,,0.019113,0.018,1.348917,1,1,0,229,0.045573,0
wxyz_D_v20,284,1,,0.020049,0.018,1.368333,1,1,0,229,0.047852,0
wxyz_D_v20,298,1,,0.031735,0.018,2.383947,1,1,1,218,0.044922,0
wxyz_D_v20,308,1,,0.018179,0.018,1.634988,1,1,0,243,0.045898,0
wxyz_D_v20,389,1,,0.025021,0.018,2.064166,1,1,1,239,0.048503,0
wxyz_D_v20,390,1,,0.021375,0.018,1.811786,1,1,0,216,0.044271,0
wxyz_D_v20,400,1,,0.018522,0.018,1.432152,1,1,0,230,0.046549,0
wxyz_D_v20,407,1,,0.023369,0.018,1.852938,1,1,0,188,0.036133,0
wxyz_D_v20,408,1,,0.032961,0.018,2.613494,1,1,1,89,0.021484,0
wxyz_D_v20,409,1,,0.04856,0.018,3.850354,1,1,1,129,0.027344,0
wxyz_D_v20,410,1,,0.033483,0.018,2.594257,1,1,1,187,0.039062,0
wxyz_D_v20,411,1,,0.027444,0.018,2.098538,1,1,1,189,0.039714,0
wxyz_D_v20,412,1,,0.025051,0.018,1.91225,1,1,0,150,0.027995,0
wxyz_D_v20,413,1,,0.033812,0.018,2.543128,1,1,1,127,0.025716,0
wxyz_D_v20,418,1,,0.021717,0.018,1.592142,1,1,0,204,0.03776,0
wxyz_D_v20,420,1,,0.01846,0.018,1.300732,1,1,0,195,0.041667,0
wxyz_D_v20,421,1,,0.025623,0.018,1.805415,1,1,0,161,0.031576,0
wxyz_D_v20,423,1,,0.02029,0.018,1.413289,1,1,0,195,0.038411,0
wxyz_D_v20,426,1,,0.018502,0.018,1.199564,1,1,0,240,0.043945,0
wxyz_D_v20,428,1,,0.020802,0.018,1.254331,1,1,0,223,0.039714,0
wxyz_D_v20,441,1,,0.018076,0.018,1.089937,1,1,0,183,0.033854,0
wxyz_D_v20,442,1,,0.030906,0.018,1.863564,1,1,0,255,0.047526,0
wxyz_D_v20,443,1,,0.037013,0.018,2.231838,1,1,1,258,0.047852,0
wxyz_D_v20,445,1,,0.022752,0.018,1.319029,1,1,0,255,0.046875,0
wxyz_D_v20,446,1,,0.029931,0.018,1.681044,1,1,0,177,0.035156,0
wxyz_D_v20,447,1,,0.026423,0.018,1.484029,1,1,0,163,0.033203,0
wxyz_D_v20,448,1,,0.030459,0.018,1.692149,1,1,0,174,0.035482,0
wxyz_D_v20,449,1,,0.036913,0.018,2.050722,1,1,1,238,0.043294,0
wxyz_D_v20,450,1,,0.029852,0.018,1.658463,1,1,0,255,0.045898,0
wxyz_D_v20,451,1,,0.037775,0.018,2.09863,1,1,1,238,0.044596,0
wxyz_D_v20,452,1,,0.033517,0.018,1.862072,1,1,0,238,0.046549,0
wxyz_D_v20,453,1,,0.033806,0.018,1.878109,1,1,0,248,0.046224,0
wxyz_D_v20,454,1,,0.031789,0.018,1.766048,1,1,0,227,0.043945,0
wxyz_D_v20,456,1,,0.020611,0.018,1.145058,1,1,0,240,0.048177,0
wxyz_D_v20,457,1,,0.03139,0.018,1.743874,1,1,0,207,0.041341,0
wxyz_D_v20,458,1,,0.019134,0.018,1.06301,1,1,0,215,0.042643,0
wxyz_D_v20,564,1,,0.020422,0.018,1.44292,1,1,0,299,0.049479,0
wxyz_D_v20,595,1,,0.02042,0.016714,2.199053,1,1,1,256,0.042969,0
wxyz_D_v20,636,1,,0.022755,0.017485,2.342519,1,1,1,288,0.048503,0
wxyz_D_v20,695,1,,0.022286,0.016361,2.451832,1,1,1,240,0.046875,0
wxyz_D_v20,753,1,,0.019571,0.018,1.824994,1,1,0,244,0.045247,0
wxyz_D_v20,763,1,,0.019388,0.018,1.664864,1,1,0,224,0.046224,0
wxyz_D_v20,769,1,,0.018411,0.018,1.462717,1,1,0,257,0.047852,0
wxyz_A_raw_v20,10,1,,0.018713,0.014309,2.354143,1,1,1,199,0.032227,0
wxyz_A_raw_v20,11,1,,0.017423,0.015368,2.040703,1,1,1,172,0.026042,0
wxyz_A_raw_v20,12,1,,0.028089,0.016427,3.077923,1,1,1,126,0.021484,0
wxyz_A_raw_v20,15,1,,0.022744,0.016593,2.467313,1,1,1,174,0.029622,0
wxyz_A_raw_v20,16,1,,0.022193,0.016427,2.431853,1,1,1,160,0.028971,0
wxyz_A_raw_v20,18,1,,0.019924,0.016759,2.139885,1,1,1,175,0.028646,0
wxyz_A_raw_v20,27,1,,0.018536,0.018,1.648858,1,1,0,155,0.028646,0
wxyz_A_raw_v20,31,1,,0.019554,0.018,1.831022,1,1,0,174,0.028971,0
wxyz_A_raw_v20,34,1,,0.026931,0.018,2.378303,1,1,1,159,0.027344,0
wxyz_A_raw_v20,48,1,,0.022627,0.018,1.849118,1,1,0,154,0.027344,0
wxyz_A_raw_v20,50,1,,0.01996,0.018,1.677062,1,1,0,197,0.033203,0
wxyz_A_raw_v20,53,1,,0.021479,0.018,1.704967,1,1,0,144,0.025391,0
wxyz_A_raw_v20,57,1,,0.019846,0.018,1.681775,1,1,0,171,0.031901,0
wxyz_A_raw_v20,65,1,,0.025126,0.018,1.976786,1,1,0,237,0.039714,0
wxyz_A_raw_v20,88,1,,0.022834,0.018,2.073062,1,1,1,176,0.030599,0
wxyz_A_raw_v20,97,1,,0.023283,0.018,2.034056,1,1,1,211,0.036458,0
wxyz_A_raw_v20,99,1,,0.018634,0.018,1.553866,1,1,0,208,0.036133,0
wxyz_A_raw_v20,100,1,,0.019391,0.018,1.587181,1,1,0,208,0.037435,0
wxyz_A_raw_v20,101,1,,0.026093,0.018,2.112611,1,1,1,193,0.036784,0
wxyz_A_raw_v20,102,1,,0.020213,0.018,1.618171,1,1,0,191,0.033529,0
wxyz_A_raw_v20,129,1,,0.023912,0.018,2.210755,1,1,1,184,0.033203,0
wxyz_A_raw_v20,132,1,,0.02402,0.018,2.220785,1,1,1,209,0.04069,0
wxyz_A_raw_v20,135,1,,0.018918,0.018,1.759393,1,1,0,154,0.030599,0
wxyz_A_raw_v20,136,1,,0.042529,0.018,3.931992,1,1,1,126,0.024414,0
wxyz_A_raw_v20,137,1,,0.023417,0.018,2.16499,1,1,1,128,0.02474,0
wxyz_A_raw_v20,138,1,,0.020271,0.018,1.874144,1,1,0,152,0.02832,0
wxyz_A_raw_v20,139,1,,0.021093,0.018,1.920558,1,1,0,143,0.029622,0
wxyz_A_raw_v20,146,1,,0.030325,0.018,2.761206,1,1,1,143,0.027995,0
wxyz_A_raw_v20,159,1,,0.027953,0.018,2.042583,1,1,1,128,0.023763,0
wxyz_A_raw_v20,161,1,,0.019892,0.018,1.375648,1,1,0,154,0.025391,0
wxyz_A_raw_v20,166,1,,0.024275,0.018,1.74932,1,1,0,151,0.027669,0
wxyz_A_raw_v20,168,1,,0.044943,0.018,3.596129,1,1,1,119,0.021159,0
wxyz_A_raw_v20,169,1,,0.036143,0.018,2.891995,1,1,1,113,0.021484,0
wxyz_A_raw_v20,171,1,,0.022811,0.018,1.705866,1,1,0,152,0.027669,0
wxyz_A_raw_v20,174,1,,0.020775,0.018,1.434833,1,1,0,167,0.030599,0
wxyz_A_raw_v20,179,1,,0.022582,0.018,1.559627,1,1,0,217,0.038411,0
wxyz_A_raw_v20,180,1,,0.019966,0.018,1.320042,1,1,0,232,0.04069,0
wxyz_A_raw_v20,181,1,,0.029271,0.018,1.996977,1,1,0,221,0.038411,0
wxyz_A_raw_v20,182,1,,0.025768,0.018,1.758008,1,1,0,237,0.041341,0
wxyz_A_raw_v20,203,1,,0.02122,0.018,1.5752,1,1,0,213,0.039714,0
wxyz_A_raw_v20,205,1,,0.031621,0.018,2.429585,1,1,1,166,0.027995,0
wxyz_A_raw_v20,206,1,,0.018203,0.018,1.351224,1,1,0,192,0.036133,0
wxyz_A_raw_v20,207,1,,0.037274,0.018,2.697848,1,1,1,153,0.028646,0
wxyz_A_raw_v20,211,1,,0.02082,0.018,1.489137,1,1,0,181,0.036133,0
wxyz_A_raw_v20,213,1,,0.019484,0.018,1.393552,1,1,0,208,0.039062,0
wxyz_A_raw_v20,214,1,,0.02088,0.018,1.486072,1,1,0,216,0.040039,0
wxyz_A_raw_v20,215,1,,0.021849,0.018,1.505736,1,1,0,149,0.028971,0
wxyz_A_raw_v20,216,1,,0.033626,0.018,2.317353,1,1,1,180,0.037435,0
wxyz_A_raw_v20,217,1,,0.070736,0.018,5.034331,1,1,1,94,0.021159,1
wxyz_A_raw_v20,218,1,,0.023744,0.018,1.63631,1,1,0,139,0.029622,1
wxyz_A_raw_v20,219,1,,0.027819,0.018,1.810468,1,1,0,209,0.042318,1
wxyz_A_raw_v20,220,1,,0.024184,0.018,1.529447,1,1,0,215,0.041667,1
wxyz_A_raw_v20,221,1,,0.027066,0.018,1.652927,1,1,0,210,0.03776,1
wxyz_A_raw_v20,223,1,,0.022714,0.018,1.326885,1,1,0,250,0.044922,1
wxyz_A_raw_v20,226,1,,0.02879,0.018,1.599473,1,1,0,252,0.047526,0
wxyz_A_raw_v20,233,1,,0.023696,0.018,1.316473,1,1,0,262,0.047526,0
wxyz_A_raw_v20,238,1,,0.030825,0.018,1.764006,1,1,0,224,0.043945,0
wxyz_A_raw_v20,239,1,,0.024308,0.018,1.391025,1,1,0,256,0.049479,0
wxyz_A_raw_v20,241,1,,0.03396,0.018,1.90794,1,1,0,197,0.040365,0
