case,frame_id,timestamp,is_keyframe_created,num_keyframes,num_mappoints,local_map_matches_before_pose,inlier_map_matches_after_pose,estimated_accum_path_m,estimated_frame_step_m,mask_ratio,ckf_accepted_depth_candidates,ckf_boundary_existing_supported_candidates,ckf_boundary_skipped_new_candidates,ckf_direct_vetoed_candidates,lm_delayed_rejected_boundary_pairs,lm_delayed_support_sum,lm_kept_pairs_after_boundary,lm_kept_pairs_after_delayed_boundary,lm_kept_static_pairs_after_instance,lm_promoted_geom_created,lm_promoted_geom_depth,lm_promoted_geom_enter,lm_promoted_geom_parallax,lm_promoted_geom_reproj1,lm_promoted_geom_reproj2,lm_promoted_geom_scale,lm_promoted_geom_triangulated,lm_quality_depth_support_sum,lm_quality_found_support_sum,lm_quality_frame_support_sum,lm_quality_raw_depth_support_sum,lm_quality_raw_support_sum,lm_quality_rejected_boundary_pairs,lm_quality_reliable_support_sum,lm_quality_residual_support_sum,lm_score_created,lm_score_geom_evaluated,lm_score_post_geom_rejected,lm_score_support_accepted,lm_score_support_candidates,lm_score_support_rejected,lm_skipped_boundary_pairs,lm_skipped_instance_pairs,lm_support_promoted_boundary_pairs,lm_v7_allowed,lm_v7_candidates,lm_v7_coverage_allowed,lm_v7_coverage_pressure,lm_v7_keyframe_pressure,lm_v7_lba_pressure,lm_v7_probation_culled_found_ratio,lm_v7_probation_culled_low_obs,lm_v7_probation_low_use_rejected,lm_v7_probation_matured,lm_v7_probation_pose_use_chi2_weight,lm_v7_probation_pose_use_chi2_weighted_sum,lm_v7_probation_pose_use_edges,lm_v7_probation_pose_use_inliers,lm_v7_probation_prebad,lm_v7_probation_residual_rejected,lm_v7_probation_score_recent,lm_v7_probation_survived,lm_v7_quota_rejected,lm_v7_rejected,lm_v7_scale_pressure,lm_v7_state_allowed,lm_v7_total_boundary_features,lm_v7_tracking_pressure,lm_v7_unmatched_boundary_cells,lm_v7_unmatched_boundary_features
wrpy_score_v4_samebuild,598,1341846667.942116,1,247,5384,598,288,10.437910,0.012973,0.217432,632.0,15.0,33.0,339.0,7.0,42.0,1.0,3.0,2.0,,,,,,,,,0.0,14.0,28.0,28.0,42.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,600,1341846668.010215,1,248,5222,539,221,10.457972,0.005400,0.209792,609.0,15.0,22.0,361.0,4.0,0.0,0.0,10.0,4.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,601,1341846668.046247,1,249,5275,573,278,10.475965,0.017993,0.232275,627.0,7.0,23.0,357.0,2.0,2.0,0.0,2.0,1.0,,,,,,,,,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,602,1341846668.078111,1,250,5371,589,304,10.486605,0.010639,0.175537,715.0,15.0,40.0,240.0,0.0,0.0,,3.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,603,1341846668.110130,1,251,5436,603,284,10.492355,0.005750,0.195088,688.0,18.0,21.0,279.0,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,605,1341846668.178208,1,249,5340,534,199,10.541094,0.020762,0.093411,776.0,13.0,42.0,174.0,0.0,0.0,,3.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,606,1341846668.211262,1,250,5505,590,231,10.550560,0.009466,0.102360,809.0,16.0,32.0,139.0,1.0,10.0,0.0,3.0,3.0,,,,,,,,,0.0,7.0,9.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,607,1341846668.246163,1,251,5633,609,242,10.553625,0.003064,0.116279,754.0,10.0,17.0,161.0,3.0,0.0,0.0,2.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,608,1341846668.278397,1,252,5731,568,245,10.560571,0.006947,0.146009,803.0,13.0,43.0,111.0,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,614,1341846668.478153,1,253,5577,499,122,10.728112,0.053839,0.142327,746.0,9.0,24.0,63.0,1.0,0.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,615,1341846668.514213,1,254,5473,569,230,10.773702,0.045590,0.144268,782.0,8.0,16.0,58.0,2.0,0.0,1.0,5.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,616,1341846668.546115,1,255,5582,633,307,10.800862,0.027160,0.144557,745.0,1.0,9.0,69.0,0.0,0.0,,6.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,617,1341846668.582467,1,256,5544,624,260,10.818556,0.017694,0.118496,776.0,16.0,17.0,22.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,618,1341846668.614140,1,255,5366,529,178,10.832467,0.013912,0.117555,722.0,12.0,17.0,29.0,1.0,0.0,1.0,34.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,619,1341846668.646312,1,256,5445,580,277,10.846948,0.014480,0.119639,716.0,10.0,20.0,42.0,0.0,0.0,,6.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,620,1341846668.682455,1,257,5439,566,269,10.861974,0.015027,0.174697,583.0,4.0,17.0,74.0,0.0,0.0,,7.0,6.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,621,1341846668.714133,1,258,5370,596,239,10.870750,0.008776,0.179801,581.0,12.0,14.0,75.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,625,1341846668.850214,1,258,5176,551,216,10.922839,0.003172,0.131344,476.0,10.0,12.0,59.0,1.0,0.0,4.0,7.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,626,1341846668.882442,1,259,5202,576,275,10.927089,0.004251,0.125120,507.0,8.0,8.0,37.0,0.0,0.0,,7.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,627,1341846668.914289,1,260,5250,627,320,10.941083,0.013994,0.125436,528.0,3.0,11.0,53.0,0.0,0.0,,3.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,628,1341846668.950088,1,261,5267,601,286,10.950456,0.009372,0.134209,498.0,14.0,6.0,74.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,633,1341846669.118346,1,262,5156,601,210,11.010401,0.007649,0.153467,595.0,6.0,7.0,102.0,0.0,0.0,,69.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,634,1341846669.150086,1,263,5234,635,294,11.025943,0.015542,0.163675,610.0,16.0,6.0,131.0,0.0,0.0,,6.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,635,1341846669.182477,1,264,5315,673,357,11.032693,0.006750,0.153158,656.0,16.0,17.0,98.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,636,1341846669.218046,1,265,5338,691,349,11.051191,0.018498,0.155371,635.0,12.0,4.0,119.0,0.0,0.0,,36.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,644,1341846669.486175,1,260,5197,651,269,11.159007,0.026375,0.097510,739.0,2.0,8.0,68.0,0.0,0.0,,6.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,645,1341846669.518033,1,261,5248,704,333,11.169617,0.010609,0.087083,726.0,3.0,3.0,64.0,0.0,0.0,,16.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,646,1341846669.554159,1,262,5366,708,373,11.183346,0.013730,0.087734,758.0,0.0,2.0,72.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,647,1341846669.586348,1,263,5403,724,358,11.192508,0.009162,0.063395,729.0,7.0,15.0,31.0,0.0,0.0,,9.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,652,1341846669.754171,1,262,5263,643,267,11.273387,0.003850,0.113763,721.0,12.0,8.0,105.0,0.0,0.0,,5.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,653,1341846669.786139,1,263,5298,656,335,11.286081,0.012693,0.085465,764.0,14.0,16.0,67.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,654,1341846669.822151,1,264,5407,700,372,11.292413,0.006332,0.092946,733.0,13.0,6.0,92.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,655,1341846669.854118,1,265,5458,688,339,11.296521,0.004109,0.099541,701.0,9.0,9.0,109.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,660,1341846670.022242,1,261,5325,549,241,11.357059,0.014534,0.134277,740.0,27.0,35.0,169.0,0.0,0.0,,3.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,661,1341846670.054135,1,262,5305,595,314,11.362185,0.005126,0.138304,676.0,13.0,19.0,222.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,662,1341846670.090228,1,263,5592,612,338,11.376890,0.014705,0.000000,860.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,663,1341846670.121996,1,264,5745,669,367,11.407167,0.030277,0.000000,875.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,666,1341846670.222197,1,263,5714,595,255,11.478326,0.017126,0.000000,875.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,667,1341846670.258571,1,264,5687,614,332,11.506248,0.027922,0.135771,681.0,56.0,30.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,668,1341846670.290254,1,265,5805,635,299,11.532522,0.026274,0.000000,876.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,669,1341846670.322105,1,266,5990,569,229,11.569343,0.036821,0.000000,892.0,0.0,0.0,0.0,0.0,0.0,,26.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,671,1341846670.390114,1,266,5988,562,161,11.678558,0.046299,0.000000,867.0,0.0,0.0,0.0,0.0,0.0,,27.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,672,1341846670.422206,1,267,6097,605,170,11.736666,0.058108,0.000000,855.0,0.0,0.0,0.0,0.0,0.0,,12.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,673,1341846670.464003,1,268,6156,611,206,11.788005,0.051339,0.000000,865.0,0.0,0.0,0.0,0.0,0.0,,17.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,674,1341846670.490173,1,269,6075,616,180,11.815373,0.027368,0.133695,611.0,36.0,23.0,253.0,0.0,0.0,,26.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,675,1341846670.526271,1,269,5798,534,162,11.826669,0.011297,0.113831,579.0,24.0,20.0,219.0,0.0,0.0,,24.0,7.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,676,1341846670.566977,1,270,5771,544,160,11.839622,0.012952,0.115723,557.0,36.0,21.0,215.0,0.0,5.0,,11.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,677,1341846670.596103,1,271,5754,529,162,11.845480,0.005858,0.158538,488.0,27.0,24.0,246.0,0.0,0.0,,11.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,678,1341846670.628412,1,272,5741,509,159,11.856295,0.010815,0.172985,401.0,13.0,10.0,328.0,0.0,0.0,,17.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,679,1341846670.664027,1,271,5530,451,128,11.879155,0.022859,0.190993,364.0,9.0,8.0,388.0,0.0,0.0,,7.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,680,1341846670.696002,1,272,5566,451,118,11.886738,0.007583,0.161719,375.0,23.0,32.0,301.0,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,681,1341846670.728093,1,273,5580,435,133,11.908585,0.021847,0.173011,328.0,21.0,4.0,324.0,1.0,0.0,1.0,4.0,4.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,682,1341846670.764128,1,274,5591,412,116,11.924893,0.016308,0.186794,275.0,20.0,6.0,337.0,2.0,0.0,2.0,2.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,683,1341846670.796059,1,274,5516,422,124,11.964080,0.039187,0.150277,374.0,25.0,26.0,219.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,684,1341846670.832246,1,275,5560,418,117,11.974889,0.010809,0.169414,319.0,13.0,3.0,280.0,0.0,0.0,,6.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,685,1341846670.863970,1,276,5588,402,127,11.987143,0.012254,0.191074,266.0,19.0,5.0,289.0,0.0,0.0,,7.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,686,1341846670.896139,1,277,5595,363,71,11.998283,0.011141,0.166110,302.0,18.0,24.0,215.0,2.0,6.0,2.0,3.0,,,,,,,,,,0.0,2.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,687,1341846670.932028,1,277,5483,363,84,12.016023,0.017739,0.192669,243.0,17.0,10.0,307.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,688,1341846670.964063,1,278,5485,392,93,12.026741,0.010719,0.217809,221.0,26.0,4.0,374.0,0.0,0.0,,7.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,689,1341846671.000270,1,279,5493,372,80,12.081877,0.055136,0.173704,278.0,22.0,27.0,244.0,1.0,0.0,1.0,8.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,690,1341846671.032112,1,280,5487,356,82,12.095239,0.013362,0.194141,245.0,37.0,19.0,292.0,5.0,0.0,4.0,7.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,691,1341846671.064030,1,280,5401,353,85,12.128097,0.032858,0.215495,192.0,14.0,8.0,351.0,0.0,0.0,,12.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,692,1341846671.101398,1,281,5426,347,80,12.148899,0.020802,0.162435,244.0,12.0,24.0,259.0,3.0,15.0,0.0,3.0,0.0,,,,,,,,,0.0,0.0,15.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,693,1341846671.132289,1,282,5436,353,64,12.170920,0.022020,0.181361,212.0,14.0,14.0,275.0,0.0,1.0,,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,694,1341846671.168159,1,283,5445,336,58,12.194852,0.023932,0.191816,206.0,23.0,5.0,285.0,1.0,3.0,2.0,13.0,4.0,,,,,,,,,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,695,1341846671.200149,1,283,5387,323,79,12.216105,0.021254,0.148047,257.0,14.0,40.0,209.0,0.0,0.0,,6.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,696,1341846671.232280,1,284,5408,315,77,12.237196,0.021090,0.167611,213.0,10.0,9.0,252.0,0.0,6.0,,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,697,1341846671.268147,1,285,5408,314,101,12.257518,0.020323,0.189160,199.0,4.0,0.0,293.0,0.0,0.0,,12.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,698,1341846671.300337,1,286,5416,324,91,12.265191,0.007673,0.175046,221.0,8.0,8.0,249.0,0.0,0.0,,16.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,699,1341846671.336125,1,287,5356,344,113,12.318427,0.053236,0.180133,215.0,6.0,3.0,249.0,1.0,0.0,3.0,11.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,700,1341846671.368236,1,288,5366,345,112,12.333358,0.014931,0.185042,217.0,4.0,6.0,289.0,0.0,0.0,,6.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,701,1341846671.400327,1,289,5388,339,90,12.358777,0.025419,0.151654,235.0,7.0,17.0,239.0,0.0,0.0,,11.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,702,1341846671.436064,1,290,5403,355,112,12.392775,0.033998,0.160654,246.0,11.0,9.0,249.0,0.0,0.0,,13.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,703,1341846671.468197,1,288,5321,360,121,12.424618,0.031843,0.171133,236.0,5.0,2.0,273.0,0.0,0.0,,7.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,704,1341846671.504294,1,289,5467,344,76,12.447439,0.022822,0.000000,481.0,0.0,0.0,0.0,0.0,0.0,,6.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,705,1341846671.536197,1,290,5482,385,143,12.468936,0.021496,0.148102,264.0,9.0,7.0,263.0,0.0,0.0,,4.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,706,1341846671.568120,1,291,5496,386,140,12.488995,0.020059,0.155973,262.0,3.0,2.0,261.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_score_v4_samebuild,707,1341846671.604188,1,291,5449,315,93,12.507477,0.018482,0.000000,476.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
